rank,mlb_player_id,full_name,current_age,primary_position,current_team,highest_level_name,total_milb_pa,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_avg_ops,composite_score,weighted_prospect_score
1844,682860,Jauri Custodio,24.046543463381244,CF,,A,93.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038903326806693256,0.09042632593353067
1845,815096,Jackson Appel,24.10403832991102,C,,A,50.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03889062932649731,0.10823778338627561
1846,672850,Jorge Caballero,25.744010951403148,OF,,AA,859.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038878506431854046,0.7515608396691051
1847,812442,Stephen Hrustich,24.082135523613964,OF,,A,258.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038871310051625585,0.09929609165322481
1848,692694,Albertson Asigen,24.11498973305955,LF,,A,444.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038858220889659456,0.10899609290790244
1849,807746,Kade Kern,24.05475701574264,OF,,A,414.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03883065663205374,0.086718075242077
1850,678893,Jefferson Encarnacion,24.112251882272417,CF,,A,187.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038804269781060434,0.10331071211791451
1851,686540,Owen Cobb,24.290212183436,SS,,A+,95.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03874263471497094,0.15765889685702864
1852,827636,Trent Youngblood,24.093086926762492,OF,,A,355.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03873851479094051,0.09116915438125298
1853,813860,Charlie Pagliarini,24.82135523613963,3B,,A+,951.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038714410659702936,0.3465542292393926
1854,688671,Joe Delossantos,24.28473648186174,OF,,A+,120.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038712955455172685,0.1531147326186802
1855,822966,John Taylor,24.451745379876797,3B,,A+,223.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03869354217590035,0.20928449760764192
1856,802459,Ryan Johnson,24.78028747433265,2B,,A+,549.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03868222889902543,0.32795993548718594
1857,815044,Sam Mongelli,24.591375770020534,SS,,A+,456.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03868162316135503,0.2580997410356927
1858,804710,Brennan Orf,24.087611225188226,OF,,A,161.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03864300568321503,0.08092965674383414
1859,688875,Trace Willhoite,24.889801505817932,3B,,A+,418.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03864034499628567,0.36567308009543753
1860,678534,Rixon Wingrove,25.377138945927445,1B,,AA,775.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038634758448633254,0.5627082883106889
1861,811965,Joshua Kuroda-Grauer,22.68583162217659,SS,,AAA,675.0,-0.6761740690295689,0.0007643629424629212,0.008403137574220473,0.03855866433734037,1.6142335972677393
1862,815054,Drew Jemison,24.960985626283367,3B,,AA,51.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03844961679815892,0.374882121034884
1863,804603,Duncan Pastore,25.366187542778917,3B,,AA,147.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03844785522671028,0.5392116835974013
1864,680586,Reidy Mercado,24.752908966461327,CF,,A+,308.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038431078381624885,0.29397100825022626
1865,687201,Kevin Kilpatrick Jr.,24.867898699520875,OF,,AA,449.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03841818511057292,0.3360429556667667
1866,687262,Jorge Corona,25.07049965776865,C,,AA,121.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03840955488330713,0.41404067819720414
1867,678093,Micah McDowell,24.695414099931554,OF,,A+,206.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03837346133090991,0.26729393292163295
1868,693243,Garrett Pennington,24.980150581793293,1B,,A+,441.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03832581323491391,0.3703832568750829
1869,693808,Daury Arias,24.16974674880219,CF,,A,617.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038315890749300786,0.07894465461006234
1870,683609,Victor Duarte,24.621492128678987,2B,,A+,370.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03828400757503391,0.23201929745214947
1871,687930,Tyresse Turner,25.75770020533881,SS,,AA,761.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03828301064496569,0.6952915940717554
1872,689141,Anthony Hall,24.659822039698838,OF,,A+,529.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03824376864967507,0.24214521267794337
1873,678584,Jose Acosta,25.5523613963039,2B,,AA,630.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03823116866305156,0.5975086530120806
1874,672501,Jhoneiker Betancourt,25.43463381245722,C,,AA,295.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03822129367944048,0.5454585464160155
1875,677628,Luis Rodriguez,25.61533196440794,C,,AA,337.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03822113767613687,0.6243300363114774
1876,815097,Mikey Kane,24.243668720054757,3B,,A,203.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03821313859832959,0.09432177233927444
1877,686683,Tevin Tucker,25.659137577002053,SS,,AA,594.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03809205359648213,0.6305074457520481
1878,678866,Richard Paz,24.32306639288159,C,,A+,324.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.038036823397326475,0.10512484019153334
1879,701860,Carter Cunningham,24.919917864476385,OF,,A+,524.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03802471173965183,0.3181821354146301
1880,809244,Bryce Madron,24.27104722792608,OF,,A,90.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03798686382308129,0.08314533438845646
1881,694563,Harold Coll,24.188911704312115,SS,,A,493.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03794339874207656,0.05205248737037529
1882,689196,Owen Ayers,24.33675564681725,C,,A,343.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03794042594644766,0.1010303402119039
1883,815697,Arturo Disla,24.999315537303218,1B,,A+,909.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037902568675235955,0.3368705948135667
1884,687285,Troy Schreffler Jr.,24.947296372347708,LF,,A+,539.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03789002365783318,0.31567637953917993
1885,688963,William Sullivan,24.867898699520875,1B,,A+,291.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03785004333508195,0.28177891498455176
1886,800056,Jace Grady,24.372347707049965,OF,,A,311.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037844364315740134,0.10437382923882763
1887,681453,Daneurys De La Cruz,24.449007529089666,C,,A,396.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03783697996381704,0.1299176344203953
1888,683102,Garrett Frechette,24.76933607118412,1B,,A+,576.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037832201196242414,0.24347430337206566
1889,684976,Johnathon Thomas,25.60438056125941,OF,,AA,1002.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037822358457954335,0.5782164140994344
1890,827294,Edgar Alvarez,24.632443531827516,1B,,A+,548.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03773762310231428,0.1850355350319742
1891,688780,Luke Gold,24.993839835728952,3B,,A+,970.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03764648499186709,0.3099735352118532
1892,687553,Kamren James,25.371663244353183,SS,,AA,734.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03760859930805178,0.4569524142652413
1893,813851,Colton Becker,24.451745379876797,SS,,A,57.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03760055645714448,0.1092153264103874
1894,683176,Nate Rombach,24.865160848733744,C,,A+,183.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0374637347665947,0.24386523504112906
1895,687982,Carson Jones,25.023956194387406,OF,,A+,699.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037461693010265,0.30361212183795067
1896,801430,Brayden Jobert,24.89801505817933,OF,,A+,493.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037455646276601307,0.25533003277433863
1897,683007,Darius Perry,24.432580424366872,C,,A,252.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0374452272771734,0.08846766696599166
1898,813883,Ryan Ignoffo,25.215605749486652,C,,A+,450.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0374356016304377,0.3761010230853616
1899,805280,Alex Iadisernia,24.99110198494182,OF,,A+,978.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03738809969898276,0.2839260299648984
1900,687260,Brian Kalmer,25.141683778234086,3B,,A+,833.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037350947086013546,0.3384779259861106
1901,678739,Wilfri Castro,24.550308008213552,C,,A,78.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03734868450458174,0.12002877871443207
1902,683091,Logan Tanner,24.908966461327857,C,,A+,587.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037344784890350764,0.2487938338140178
1903,687315,Christian Pregent,24.78302532511978,C,,A+,224.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037328073778502134,0.2007839334988945
1904,683031,Jean Ramirez,24.95277207392197,OF,,A+,881.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037248828968982954,0.2559833699917017
1905,805332,Justin Janas,25.05407255304586,1B,,A+,772.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.037228751455906144,0.2925206688123434
1906,801187,Chase Adkison,25.34154688569473,C,,AA,412.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03713201261814638,0.396614946423259
1907,687731,Trevor Werner,25.09514031485284,OF,,A+,979.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03713157242157215,0.29884754041711964
1908,689858,Carmine Lane,24.531143052703626,C,,A+,74.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.036994678825505875,0.08072033806035103
1909,689108,Thomas Takayoshi,24.553045859000683,C,,A,143.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03699289319974374,0.0880728021978022
1910,804596,Matt Donlan,25.913757700205338,C,,AA,128.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03696180571687062,0.6269520867370377
1911,808864,Raider Tello,24.61601642710472,SS,,A,456.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03693901225656966,0.10485537959430605
1912,696272,Maxwell Costes,26.193018480492814,1B,,AA,369.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.036935818151547874,0.7572093240300484
1913,700361,Shawn Goosenberg,25.842573579739906,SS,,AA,955.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03687775370082076,0.5854576234356942
1914,677341,Osiris Johnson,24.971937029431896,SS,,A+,810.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03687036616182954,0.22666077161863782
1915,678828,Dereck Salom,24.62422997946612,SS,,A,714.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03684546658404544,0.09900064417588725
1916,687701,Kaden Hollow,24.56125941136208,C,,A,68.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03680424610343187,0.0734382636457119
1917,805356,Ethan Lege,24.57494866529774,3B,,A,301.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03680054118783262,0.07779367975390006
1918,687667,Luis Valdez,25.711156741957563,SS,,AA,916.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03675198631425934,0.5136964074693435
1919,815459,Ross Friedrick,24.865160848733744,1B,,A,320.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.036748843405502336,0.1756043323474887
1920,808818,David Smith,24.629705681040384,2B,,A,627.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03672112526659479,0.08931536278403399
1921,689731,Cole Roberts,24.996577686516083,SS,,A+,130.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03671331069613746,0.22068748680119157
1922,673945,Freuddy Batista,25.82340862422998,C,,AA,1249.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03670159163466878,0.558123351478625
1923,670868,Abrahan Gutierrez,25.93839835728953,C,,AA,855.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0366963508894173,0.6098258511490565
1924,803009,Jack Alexander,25.357973990417523,C,,AA,273.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03664798247809314,0.3546085237156024
1925,687793,Nick Vogt,25.177275838466805,OF,,A+,740.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0366450579625644,0.28283821814181753
1926,682196,Miguel Pabon,25.10609171800137,C,,A+,794.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03661222141516124,0.25222020328528927
1927,686944,Grant Magill,24.854209445585216,C,,A+,134.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03659046518196613,0.15651497544409965
1928,823703,Anthony Donofrio,25.27857631759069,OF,,A+,409.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03641367101998044,0.29947876162922415
1929,671956,Noah Myers,25.908281998631075,OF,,AA,774.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03628222884855158,0.5516610126140783
1930,687242,Justin Miknis,25.086926762491444,C,,A+,165.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03624160598396884,0.20869836661633223
1931,823277,Cole McConnell,25.089664613278575,OF,,A+,358.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.036226545578207606,0.20825654857488915
1932,681171,Gavin Dugas,25.388090349075977,2B,,A+,754.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0360344495118837,0.30485296470597734
1933,699615,Brandon Pimentel,25.311430527036276,OF,,A+,660.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03601871172586707,0.27292404489417305
1934,701100,Ben McCabe,25.675564681724847,C,,AA,376.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03601831149039972,0.4216920088125393
1935,811210,Kade Kretzschmar,25.3305954825462,OF,,A+,458.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03600624344901428,0.27921052162001014
1936,805646,Nadir Lewis,24.876112251882272,OF,,A,69.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0357490390101303,0.08402303248586981
1937,681184,Kevin Graham,26.157426420260094,OF,,AA,709.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03574430245482648,0.6083635817681339
1938,687436,Victor Torres,25.193702943189596,C,,AA,253.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03568020334947059,0.19384044064424827
1939,702457,Colby Smelley,25.56605065023956,C,,A+,872.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03566433907948716,0.33921179549857816
1940,700815,Matthew Ellis,25.1854893908282,C,,A+,78.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.035645643051065413,0.18731671971126002
1941,680642,Darlin Moquete,26.053388090349078,OF,,AA,1163.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03564452667948123,0.5489458084197443
1942,677571,Fadriel Cruz,24.903490759753595,SS,,A,221.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03563044695877611,0.08240372386988667
1943,679243,Cristopher De Guzman,25.853524982888434,SS,,AA,89.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03561846181461749,0.4564337247062717
1944,669219,Je'Von Ward,25.95482546201232,RF,,AA,718.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03560955775117675,0.5004016616241975
1945,696487,Matt Higgins,26.269678302532512,OF,,AA,818.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.035605470218327454,0.6466051717074336
1946,702114,John Michael Faile,25.409993155373034,C,,A+,433.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0355861308558212,0.26824618634522046
1947,702292,Chase Luttrell,25.352498288843258,OF,,A+,623.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03557661682371437,0.24465231112426208
1948,687334,Peyton Powell,25.100616016427104,C,,A+,78.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03550548503286689,0.14180826419106754
1949,673145,Geraldi Diaz,25.251197809719372,C,,A+,471.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.035500732046612936,0.19791503458727414
1950,815268,Patrick Lee,25.971252566735114,OF,,AA,486.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.035372488539119736,0.4822136692072291
1951,694294,Colton Vincent,25.702943189596166,C,,A+,233.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.035321039665927825,0.3604594523368045
1952,696140,Ethan Murray,25.404517453798768,SS,,AAA,1504.0,-0.3068751794115148,0.0012049010337200606,0.0028686665682369707,0.03531809589743459,1.210910822956298
1953,668824,Logan Wyatt,27.89596167008898,1B,,AA,568.0,0.10238647958607987,0.0001240042740774363,0.0002952482716129436,0.035280142108906884,0.5545801099064457
1954,680775,Jacob Campbell,25.38261464750171,OF,,A+,367.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03513208267590498,0.211615997677782
1955,701817,River Town,26.253251197809718,OF,,AA,1090.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.03512415699598702,0.5849838661517562
